Name,Comment,Time,Likes,Reply Count
Name,Comment,Time,Likes,Reply Count
@epinhervin9355,Berarti teori kadrun yang bilang jokoei vs mega cuma setingan biar netijen kecele itu ga bener ya po? 😂 malah kadrun yang kecele anis baswedan keok 😆,2024-08-03T07:33:08Z,2,
@ube5207,"3-0
mega kalah",2024-08-03T07:34:11Z,0,
@NurAini-ef4jc,Hajar nek.,2024-08-03T07:34:45Z,0,
@your6450,"​@@HambalihPitut12😂 model apapun??? Yup Anda betul.😂 Termasuk model curang, dan merubah hukum",2024-08-03T07:35:54Z,2,
@DewiLestari-r1y,"@@Dhanaputra-tv , jangan sok tahu.
Darimana kamu tahu ttg balik layar?
Sejauh mana kamu tahu ttg PDIP dan Bu Mega?",2024-08-03T07:43:22Z,0,
@DewiLestari-r1y,"@@Alan-tn6qq , Bangkit, Bergerak, Berjuang bersama.Demi masa depan Indonesia Jaya 🤟🤟🤟",2024-08-03T07:45:29Z,0,
@Suwitoo-zw9gi,"Di lihat Jawa 5 - 0 untuk Megawati, jokowi lengser ya 100% milik Megawati, jokowi minus",2024-08-03T07:46:14Z,1,
@iweencoolziween9679,"Ball position sementara msh di kuasai jokowi 70-30%, tp pertandingan baru di mulai😁",2024-08-03T07:46:43Z,0,
@Dhanaputra-tv,"@@DewiLestari-r1y namanya politik, musuh gak selamanya musuh",2024-08-03T07:47:48Z,0,
@jhonyprasetyo4733,🤟🤟🤟,2024-08-03T07:49:24Z,1,
@radenkiansantang-fv6tn,@@TempoVideoChannel kodok nilainya 2 minus.. banteng nilanya 8,2024-08-03T07:52:21Z,1,
@DidiAdrian-b7o,Bu mega jauh dibawah  jokowi.,2024-11-07T02:43:47Z,0,0
@Kingdeden,Ga bahas jokowii ga makan,2024-10-29T03:10:18Z,0,0
@boniharti9948,Jangan main main dengan Jokowi dia adalah kalau punya kemauan akan menghalalkan segala cara,2024-10-25T14:13:38Z,0,0
@wahyuyudi9195,"Konstitusi ( UU ) + Demokrasi di obok 2 untuk kepentingan jokowi & keluarga serta oligarki . Nilai 2 Pancasila di abaikan / di rendahkan .
Kl rakyat tdk bisa adili jokowi , Alam yg bakal menghukum jokowi .",2024-10-24T15:16:18Z,0,0
@MiftahMiftah-e1b,"Masalahnya bukan mendukung megawati atau joko widodo, tetapi ini masalah etika, masalah ketata negaraan, masalah demokrasi, masalah hukum, masalah konstitusi,",2024-10-20T11:21:46Z,0,0
