Name,Comment,Time,Likes,Reply Count
Name,Comment,Time,Likes,Reply Count
@DelaPuspitasari-u7w,Gw bilang dpr gak ada guna ny jg rapat2 ky bgni . Krna DPR ny gak setujuh Maslah ruu perampasan aset negara . Mendingan bubarin aj dpr . Gak ada guna ny jg ada dpr,2024-11-14T15:35:17Z,0,0
@matsalamraihan2587,Indonesia banyak DRAMANYA,2024-11-14T15:26:20Z,0,0
@novriheru7075,"Emang ada yang bisa melawan jaksa agung 😅😅😅😅,",2024-11-14T15:17:42Z,0,0
@lioefung5973,.....korupsi  timah  300  T   bts  8  T  pertanian  ...dll ..10  th   jkw  jabat  .knp  dia  tdk  bisa  tau  ja  ?? .....dan  banjak  mentri  2  lbh  bsr  korupsi  nja  ??   ....dan  hrs  di  selidiki,2024-11-14T15:13:26Z,0,0
@peacemaker178,semangat jaksa agung,2024-11-14T15:05:55Z,1,0
@samsungsaw6586,Kebiasaan DPR mengajak rapat terturup. Kenapa hal itu mesti terjadi?,2024-11-14T15:05:14Z,0,0
@andriyana9522,"Terus mentri2 yang sebelum nya juga impor gula, knapa ga di jadikan tersangka juga... Kan sama ""import gula saat surflus"" 🤣🤣🤣... Apa pesanan nya hanya buat satu orang aja🤣🤣🤣🤣",2024-11-14T15:03:55Z,0,0
@komarrudin3652,"Kalau saya sedikitpun tdk percaya dgn sidang2 di DPR ini semuanya sandiwara, lihat saja kasus menag yaqut, sdh jelas melanggar udh di bentuk hak angket lagi..apaa hasilnya noooll besaaar..susah kalau negeri dagelan mah, munafiq semua",2024-11-14T15:01:34Z,0,0
@hadiprayitno4011,Rakyat sudah tidak percaya dgn penegakkan hukum. Jaksa Agung Jangan menciderai kepemimpinan Pak Prabowo di awal jabatannya,2024-11-14T14:56:48Z,0,0
@RamdhanRamadhan-u3i,Knpa negara ini jadi gini allahuakbar,2024-11-14T14:56:36Z,0,0
@Dulgofur-o6f,"Harga mati, harga sepakat ya jalan",2024-11-14T14:56:17Z,0,0
@Dulgofur-o6f,"Harga mati, harga sepakat ya jalan",2024-11-14T14:56:00Z,0,0
@BentalaSyahmada,Keliatan pembohong...,2024-11-14T14:52:48Z,0,0
@Dulgofur-o6f,"Jampisus, dan jam rolex",2024-11-14T14:52:18Z,0,0
@castradirga.2432,KEDUNGUAN yg BERKELANJUTAN.,2024-11-14T14:48:34Z,0,0
@rrmusik-gojek,"Ini yg komen"" pada munafik, ngak kelihatan mukanya 😂",2024-11-14T14:46:13Z,0,0
@oketv3759,Yang penting omongan sesuailah,2024-11-14T14:44:32Z,0,0
@yomidianaaprillia2474,Kenapaa jawabannya gak nyambung ya pakk,2024-11-14T14:37:01Z,0,0
@yomidianaaprillia2474,Tenang tapi takuttt kayak nya,2024-11-14T14:36:16Z,0,0
@rusdyanto2525,Ikutan bekingjn judol...,2024-11-14T14:35:16Z,0,0
@bayumulyana4532,Masih percaya omongan koruptor aneh ini warga +62,2024-11-14T14:30:17Z,0,0
@romaakbar9216,"tom itu orang pintar pasti susah nangkapnya, aset tetap aja bisa dia buat nihil",2024-11-14T14:29:26Z,0,0
@andhree.sanjaya,"ayo bersihkan semua perangkat hukum termasuk jaksa agung, kita harus menegakkan keadilan, takutlah akan hukuman kelak di akhirat, kalau para penegak hukum jujur, Insya Allah NKRI Jaya dan sejahtera, aamiin",2024-11-14T14:24:08Z,0,0
@AguskomarKomar,DPR ada yng takut TDK boleh di umumkan huh.huh.huh...,2024-11-14T14:18:16Z,0,0
@buyungchaniago9037,"Bicaralah keadilan ,,untuk memuluskan kebohongan.",2024-11-14T14:14:28Z,0,0
@zulkiflisrg5406,Ponga ini jaksa agung ini.. buka aja terus..,2024-11-14T14:13:12Z,0,0
@MASALECCHANNEL,Politisi Nasdem jadi jaksa agung....,2024-11-14T14:09:11Z,0,0
@zainalarifin8133,Ngikuti...,2024-11-14T14:04:46Z,0,0
@sitirahmi3475,"Lucu yaaa pak, bisa sambil ketawa😅",2024-11-14T14:04:20Z,0,0
@IG.MasayuPadlaUlpa,"Penjelasan Bapak Itu Hanya itu itu aja kebanyakan cengirann,,,",2024-11-14T14:03:34Z,0,0
@cerutubiru6824,Kelasnya Jaksa Agung bicaranya susah di cerna 😂,2024-11-14T14:02:18Z,0,0
@SantosoSantoso-g6g,"Rakyat mendukung Pak jaksa agung 
Sehat selalu Pak Jaksa Agung amin amin ya roball allamin",2024-11-14T13:58:52Z,0,0
@santrifaqir54,"kemudian nanti kemudian nanti ngomongnya,, kehalang sama kumis",2024-11-14T13:58:22Z,0,0
@santrifaqir54,kumisnya berkata bahwa dia bohong,2024-11-14T13:52:11Z,0,0
@muhammadahyarsafriudin7942,Bicaranya sangat hati-hati sekali kayak ada yang disembunyikan.,2024-11-14T13:48:49Z,0,0
@AbdazisAzis-d5u,Klau tdk terbukti kamu yg di tuntut d hadapn hukum,2024-11-14T13:48:11Z,0,0
@bettysibarani8629,Keren pak Jaksa Agung. Santun namun tegas. ❤,2024-11-14T13:37:04Z,0,0
@c.8821,"Tulisan dia sendiri saja sampai gak bisa baca, karena setingan semua",2024-11-14T13:34:09Z,0,0
@c.8821,"Aaahhhh...aahhhh jagung RI terlihat saya sebagai rakyat, pak prabowo, lepas dia, dia pembohong besaaaar yg menutup²i",2024-11-14T13:32:58Z,0,0
@AgusJunaidi-z1t,Pasar gelap keadilan,2024-11-14T13:32:46Z,0,0
@suratnosuratno623,"Knp Jaksa Agung gk periksa jg presiden dan menko EKUIN
Mana mungkin Mreka gk tau soal import tsb.kan mreka atasan Tom Lembong",2024-11-14T13:30:31Z,0,0
@kebunanggrekbudivespaendut8319,Bohong,2024-11-14T13:26:32Z,0,0
@YanSkd-y6t,Jgn banyak rapat ada yg mencurigakan sikat sampai keakar2nyaaaaaa.,2024-11-14T13:22:36Z,0,0
@ucarumra5362,jako,2024-11-14T13:21:14Z,0,0
@aecromdani6499,"keliatan banget ini jawaban kejaksaan terkesan berbohongnya jujur bgtss, kasih masukan saja yah bahaya kalo hukum hanya sebatas eksperiment mirissss.. masa yg import banyak malah gk di panggil",2024-11-14T13:08:42Z,0,0
@YuniTambhenk,"Saya lebih mendukung bapak jaksa agung
Menyala bapak jaksa agung
Seret siapapun yang terindikasi dugaan kasus korupsi
Bersihkan koruptor dari indonesia
Termasuk si abah juga usut kalau emang benar adanya tindak pidana korupsi🔥🔥🔥",2024-11-14T13:04:31Z,1,0
@habibrohman8406,Jawaban  jaksa agung kok tidak meyakinkan gitu ya..?,2024-11-14T13:03:41Z,0,0
@lutfiartha8113,ganti jaksa agung,2024-11-14T13:00:06Z,0,0
@panditabandit3820,Sekelas kepala kejagung jawaban nya ngk ada penjelasan yg meyakinkan.. 😅,2024-11-14T12:55:38Z,1,0
@rumahtanahkavling,Harga mati versi dunia😮,2024-11-14T12:53:10Z,0,0
@mamun8035,Objektifitas ndasmu...,2024-11-14T12:52:17Z,0,0
@Ndank_63,"Aku berharap tegaknya hukum yang berkeadilan semakin terus meningkat. Tidak ada lagi tebang pilih kasus.
Faktanya tidak sedikit jaksa yg bersekongkol dengan penyidik polisi menetapkan tersangka secara serampangan dan semena-mena. Ada konspirasi !!!
Aku berharap jaksa2 yg memble ini harus diberangus. Aku berharap NETRALITAS seperti yang disampaikan Pak Jaksa Agung dapat dibuktikan !!!",2024-11-14T12:44:29Z,0,0
@PutraAgam-w1g,Mantap x jaksa agung dalihnya.. membuat rakyat Indonesia yang cerdas makin tak percaya  dalihnya 😅😅😅😅,2024-11-14T12:39:57Z,0,0
@akuera3696,"Pak jaksa terlalu bulet dengan yg lain ,masyarakat cuma tunggu jawabannya masalah yg dituduhkam ke pak tom",2024-11-14T12:37:06Z,0,0
@NormanFChannel,"Yg minta Impor itu Koperasi Anggota Kenapa Menteri yg dipenjarakan,  dengan Impor sedikit bisa membuat harga pasar turun dr Mark up tengkulak. Harga mati hanya pencitraan semata",2024-11-14T12:36:30Z,0,0
@nurhadiahkarib3778,"Pak jaksa kenapa pak Lembong saja , sementara menteri sebelum dan sesudahnya dengan kasus yang sama tidak diperiksa dan tidak ditahan ? Kalau tidak ada politik",2024-11-14T12:29:49Z,0,0
@Aji_123,"Harus terbuka, publik harus tahu. Jaksa Agung dan kepala Instansi tidak bisa di intervensi terlalu dalam. Mana yg teknis dan mana kebijakan. Mungkin disini yg menjadi titik fokus yg dibahas adalah tentang anggaran dan kebijakan. Untuk meminta nama2 itu adalah rahasia jabatan dari suatu instansi khususnya dlm proses  penyidikan dan penyelidikan dlm penegakan hukum. Jika suatu perkara dianggap salah dan menyimpang itu yg harus dipertanyakan.",2024-11-14T12:25:59Z,0,0
@fendiarius7591,kalau di era jokowi kejakasaan belum berani bertindak kalau prabowo jadi garda terdepan melawan korupsi jadi ada beking tertinggi yaitu presiden ... kalau anak buah bikin sulit lapor presiden langsung pecat anak buah yang punya taji di elit tertentu,2024-11-14T12:21:32Z,0,0
@imamsafii3113,Ungkap tanpa pilih paj,2024-11-14T12:18:26Z,0,0
@mzenn182,"Melihat kejagung ... bicara x ini meyakin kan bisa terseyum dan santai dari sebelum nya, di jsman jokowi beliau bicara byk melalui perantaraan .. smg saja tersangkanya tom lembong tdk ada unsur2 lain murni yuridis ... kami mendukung p.kejagung mentri2 yg bermasalah tolong segera di usut tuntas.",2024-11-14T12:15:17Z,0,0
@PermadaniSaputra-ph6zy,Prettlah....ngibulnya ketahuan....,2024-11-14T12:14:28Z,0,0
@Tengku_Sayyid_Alhinduan,Semoga DPR tidak intervensi kinerja kejaksaan,2024-11-14T12:13:42Z,1,0
@fiorissa3486,"Saya sangat bangga dengan jaksa Agung ini...jaksa Agung terbaik di dunia...
Saking hebatnya bisa menangkap dan mentersangkakan orang yang menimbulkan potensi kerugian negara....nggak cuma itu, jaksa ini bisa menangkap pejabat yang salah dalam ambil kebijakan....
Kalau bisa jaksa Agung ini dijadikan pahlawan negara",2024-11-14T12:13:39Z,0,0
@ApriyantoDauruk,"Pembodohan pembodohan
😂😂😂😂😂",2024-11-14T12:05:21Z,0,0
@hanuraamarilis628,"Sepertinya rapat komisi 3 dan jaksa agung sandiwara , dimana jawaban kejaksaan enak saja sepertinya pertanyaan sebelum rapat komisi 3 sudah disampaikan pertanyaan yg bakal ditanyakan dirapat komisi  3 dan jaksa karena jawaban jaksa sudah dipersiapkan sebelum rapat .",2024-11-14T12:05:13Z,0,0
@rizkiamsor3759,Semua menteri dong diperiksa hahah lucu,2024-11-14T12:05:01Z,0,0
@risarosmala7063,Jawaban nya memuakkan ..,2024-11-14T12:03:10Z,0,0
@djunaediredhy8592,Grogi amat pak jaksa😅,2024-11-14T12:01:45Z,0,0
@happylife-lu8nw,"Ini orang keliatan pintar berkamuflase, audit hartanya dong.",2024-11-14T11:58:18Z,0,0
@hendraabel2776,Apakah bisa lapor. Klo bikin sertifikan tanah semua nya jelas dan data sesuai. Dan msih diminta jasa untuk percepatan di notaris alasanya di kantor petanahan . Klo ga di ksh ada aja syarat yg kurang. Sdh di kasih lama ga ada kabar,2024-11-14T11:58:15Z,0,0
@jamalludin5888,Membersihkan ruangan kotor pakai Sapu Kotor mana mungkin bersih .,2024-11-14T11:42:47Z,0,0
@tawarpaktawar1602,Terbuka aja biar semua rakyat tau bagaimana proses penegakan hukum yang jujur di negeri,2024-11-14T11:39:06Z,0,0
@rezafakhriyan1246,"Tuk penangkapan koruptor jangan di sangkut politik, biar kajagung bekerja, yg penting ada bukti ril.
Kl di tuduh ini permainan politik, terus mau di biarim koriptor meraja rela gituh",2024-11-14T11:38:30Z,0,0
@mhttulloh4738,"Berani tidak kejaksaan periksa julhas, pendekatnya 3priode,,,",2024-11-14T11:38:17Z,0,0
@tawarpaktawar1602,"Hukum tebang pilih,rakyat sudah tidak percaya,kalau bilang tidak tebang pilih,periksa juga Mentri Zulhas,Erlangga,Baghli,Yaqut,Firli,",2024-11-14T11:33:44Z,0,0
@audynzalwan4149,"Muka lu sok suci, sok jaim, jawaban kaga ada poin",2024-11-14T11:24:21Z,0,0
@lasmanmanik2689,sepertinya lebih tajam berita media atau data media drpd data atau proses yg dilakukan olh kejaksaan agung krn jaksa agung menjelaskan bhw kasus timah siterdakwa tutup mulut shg terdakwanya tdk bertambah,2024-11-14T11:17:57Z,0,0
@aliyudin5235,Hampir semua bertanya tanya tentang penangkapan tom lembong  ..,2024-11-14T11:10:15Z,0,0
@HanniFoodie,"Tidak mudah menentukan seseorang menjadi tersangka... Lha buktinya aja kagak ada. Lu yg ditanya, koq diserahkan ke orang lain.",2024-11-14T11:04:59Z,0,0
@BigBoss-mo3nf,Barang bukti blm ada keapa sdh ada penahanan ya? Pak jaksa tulong jelas dan ajari kami maklumpak kami orang desa bodoh pula lagi trima  kasih,2024-11-14T11:04:28Z,0,0
@artochanel1433,Pak Jaksa ini akan senasib Firli Baharudin,2024-11-14T11:00:38Z,0,0
@setyawatiamy7307,netralitas adalah harga mati. Si paling netral ya Pak,2024-11-14T10:52:08Z,0,0
@pebriyanti5808,luar biasa rusaknya negara ini hanya krn ambisi segelintir orang dan penempatan pejabat/aparat yg tdk mumpuni di bidangnya.,2024-11-14T10:50:49Z,0,0
@djakawiyana5192,"Ahli yang mengerti gestur mungkin bisa lebih paham orang ngomongng bohong apa tidak,,semoga Allah membuka tabir yang sesungguhnya Amin",2024-11-14T10:40:57Z,0,0
@najarrudin-u7o,"Kasus maling uang besar pasti banyak pertimbangannya,beda   ama maling sendal maling ayam maling ,maling kecil lainyA Pasti langsung di jebloskan ga ada lagi pertimbangan2",2024-11-14T10:39:42Z,0,0
@AbdulMuis-l8t,Jaksa jangan Tom Lembong  saja yh buat tersangka kan banyak inpor yg raksada,2024-11-14T10:32:03Z,0,0
@dahriantotox5629,"Memang nampak bohongnya sekalipun dgn gaya meyakinkan,,, basi.,,gaya² sperti ini🤮🤑",2024-11-14T10:27:30Z,0,0
@DarumasSrilistyowati-k9c,"Maaf pak Jaksa Agung ST BURHANUFIN , KAMI TIDAK PERCAYA PERNYATAAN BAPAK KL INI BERSIH DARI POLITISASI KASUS TOM LEMBONG",2024-11-14T10:24:03Z,0,0
@FathurrohmanAlFarrukh,Klo blm ada bukti hrsnya jgn dl jd tersangka klo udah ada bukti kuat baru bs jd tersangka...rakyat awam hukum aja ngerti pak,2024-11-14T10:19:28Z,0,0
@Andi-qg8ex,2015-2016 baru ditetapkan 2024 9 thn,2024-11-14T10:15:14Z,0,0
@justinsilitonga7201,"Jaksa menetapkan TSK setelah ada 2 alat bukti. Siapa yg mencari 2 alat bukti itu.?  ya Jaksa. Jadi berarti suka suka jaksa dong. Sekalipun ada  5 alat bukti kalau jaksa menyembunyikan  alat bukti tsb,TSK tdk akan ditetapkan. Apalagi kalau itu Teman atau Kelompok nya. Tapi kalau pd Musuh politik nya cepat sekali bertindak.",2024-11-14T10:13:26Z,0,0
@FufufafaZGangs,Gw sebagai  bagian dari rakyat.. sangat kecewa dengan raja mulyono dan antek yg masih tersisa.,2024-11-14T10:08:25Z,0,0
@emilaniyati7921,Woii p jeksa yg jd mentri perdagangan banyak woiiipo,2024-11-14T10:07:49Z,0,0
@Gasspoll08,Abaikan ocean PETUGAS PARTAI,2024-11-14T10:06:51Z,0,0
@javaadbess3136,Target brantas korupsi ato oposisi nih 😊 .. slalu sehat pak lembong .. susahnya jadi orang baik dan jujur di negeri konoha,2024-11-14T10:00:01Z,0,0
@novigustiawan,"Dari nada bicara anda bohong
Yg setuju like",2024-11-14T09:56:38Z,0,0
