Name,Comment,Time,Likes,Reply Count
Name,Comment,Time,Likes,Reply Count
@paijo1883,"Mengapa Jokowi,begitu benci PDIP.?Mungkinkah takut Gibran dijegal 2029?",2024-11-14T00:00:19Z,0,1
@MerryGoRound5885,Bisa jadi sihh...Pak Harto aja bisa digulingin  yang mana era itu dominasi militernya tinggi apalagi ini.,2024-11-14T13:05:15Z,0,
@KarsinMantul,Maju terus bpk.Andika Perkasa dan wakilnya warga jateng siap mendukung pemimpin yang melindungi rakyat bukan yg memeras rakyat.,2024-11-13T22:50:53Z,1,0
@Dinarto-w9h,"Bocor alus tempo itu obyektif, beda dengan opung parbelak
Klo bocor alus itu emang bener bener bikin pencerahan pada rakyat,tapi klo opung parbelak itu sifatnya untuk hiburan agar kita bisa ketawa
Kapan bocor alus politik datang di pemalang ,saya pengin ls ikut menontonya dan mendengar forum dialognya yg bermutu",2024-11-13T22:36:35Z,0,0
@budiasih5472,"Jokowi terus ulasannya.... 
Bocorhalu penggemar berat jokowi rupanya😂😂😂😂",2024-11-13T22:17:49Z,0,0
@midatheresia,👑🐸warbinasaaaaa,2024-11-13T22:07:32Z,0,0
@mikeacong719,"Cuma orang orang ngobrol di warung kopi, dirangkum, banyak halunya, semua tidak ada yg 😅valid...",2024-11-13T21:48:46Z,0,0
@teguhwibowo1104,"pleciden plecidenan ini namanya, 
 Padahal negara indonesia luas,, 
  Bisa bisanya Buat maen-maenan bahaya Mengorbankan banyak nyawa orang dan perikonomian jadi Pincang kalo pilih kasih nanti susah maju,,, 
 ""Malah kinerja masih pada trening belajar semuanya wakil pun sama juga masih belajar,,, 
  Haduuh Sampai Kah 5 tahun ini nanti haduuh-haduh",2024-11-13T20:19:42Z,1,0
@hadiwibowo7402,KALAU BELUM KENA KARMA BELUM SADAR..MASIH SAJA MENGHALALKAN SEGALA CARA ..,2024-11-13T20:01:26Z,3,0
@YahyaAffyt,"Luthfie yg mencalonkan tsb ?, apakah Luthfi, mantan Menteri Perdagangan?@",2024-11-13T19:38:47Z,0,0
@YahyaAffyt,Kok masih ada Polisi masih menjadi antek2 Jokowi?@,2024-11-13T19:28:47Z,0,0
@rojaliaja4080,Udah copot masih saja sokuat 😮😮😮,2024-11-13T19:12:48Z,0,0
@christianwangsa888,"Mhn ijin, saya yakin Tuhan akan memberi ijin ke pak Andika perkasa sebagai gubernur jawa tengah, apapun halangan yg ada, kuasa Tuhan hadir di kemenangan pak Andika",2024-11-13T16:55:53Z,0,0
@raigunawan4374,"Terimakasih bocor alus tempo, karna kalian kami tau kalau ada PARCOK",2024-11-13T15:54:18Z,0,0
@raigunawan4374,HAPUSKAN CALO SIM,2024-11-13T15:30:12Z,0,0
@raigunawan4374,"MUAK GUA LIHAT KELAKUAN, SAYA BERTERIMAKASIH KEPADA TEMPO KARNA TEMPO KITA TAHU SEMUANYA",2024-11-13T15:24:47Z,0,0
@raigunawan4374,MAJU PDI P,2024-11-13T15:20:58Z,0,0
@GioPratama-mc3tz,Tumbangkan Bateng dijateng😊,2024-11-13T15:16:06Z,0,0
@raigunawan4374,MAJU PDI P,2024-11-13T15:12:23Z,0,0
@danielfernandosihombing9142,"Saya tim prabowo, bukan tim jokowi!
Walaupun prabowo naik presiden ada campur tangan jokowi tapi, saya lebih memilih andika",2024-11-13T15:12:14Z,0,0
@Tommy-cs5el,"""PARPOL"" makin buruk karna diisi oknum2 penjilat. TENGELAMKAN  paslon no 2",2024-11-13T14:50:32Z,0,0
@KentungUntung-dv5xf,Polisi di gaji oleh rakyat untuk berpilitik,2024-11-13T13:43:58Z,0,0
@hartosugeng7072,Remukk kedepannya bangsa ini kalau hukum tak ditegakkan,2024-11-13T13:42:04Z,0,0
@TampilBEDA-w4e,"Mereka adalah org2 yg mewakili sakit hati pembalasan SOEHARTO ke tokoh2 & lider2 reformasi, BUKTINYA mereka sdh bersatu di pilpres 2024 & pilkada 2024... aktivis, tokoh2 reformasi harus was was",2024-11-13T13:29:22Z,0,0
@KentungUntung-dv5xf,Kepala  desa  jadi pemerasan polisi polisi lawannya rakyat jangan kepala desa kalo berani,2024-11-13T13:13:31Z,0,0
@ellenthio9247,suara rakyat suara Tuhan hancurkan suara mul,2024-11-13T13:05:00Z,0,0
@mixiaomi3605,Parcok..... Parcok... Sebetulnya kepanjangan apa to itu?,2024-11-13T13:01:03Z,0,1
@budiman7751,Partai coklat,2024-11-13T16:52:23Z,0,
@m.muhsin2291,"Salfok sama kata2 “Kan tadi udah dijelasin, ga usah dijelasin lagi….” 😅
sesi selanjutnya ga muncul lagi tuh",2024-11-13T12:36:09Z,0,0
@PriyadibDib,Orang ga tau balas Budi rakyat skarang pandai dah tau siapaa yg jujur,2024-11-13T12:33:25Z,0,0
@nuubgamingid5247,"Kenapa banyak kepala daerah / PJ nya ini takut dipenjara ya ? Apakah memang mereka melakukan kejahatan (contohnya ya korupsi) atau memang takut karna akan dipenjara ? Bukannya selama kita jujur2 aja kerja nya, ya bakal santai toh (?)",2024-11-13T12:01:00Z,1,0
@HasanUdin-xb1us,Sebaiknya pa Jokowi keliling Sumut dkj Jateng Bali dan Jatim tidakpun hanya duduk tetap dituduh toh ngga ada urusan,2024-11-13T11:53:33Z,0,0
@firdaushanafie1580,"NGERRRRIIIII, Tentara Polisi sudah daleem masuk politik. Perang diplomasi, pengaruh, negosiasi, intimidasi. Yang dikhawatirkan nantinya berujung kontak fisik dan senjata nih... kok mulyono lengseng malah makin brutal bukannya jasdi bebek lumpuh. Berarti BA salah prediksi nih yah",2024-11-13T10:55:39Z,0,0
@yossumarno6794,Dimana polisi masih tunduk Mulyono mantan presiden.dipastikan negara  tidak berjalan normal.kemelut selalu ada.dan tidak akan selesai .sebelum orang ini dipanggil oleh tuhan yang kuasa.,2024-11-13T10:55:07Z,0,0
@David-u5i6k,"PELANGGARAN SDH TERJADI DIMANA -MANA OLEH APARATUR NEGARA, TAPI TIDAK ADA TINDAKAN.
MULYONO BETUL2 MEWARISKAN HAL2 YG MERUSAK DEMOKRASI",2024-11-13T10:40:30Z,0,0
@ruswantowagini6190,Oga  pilih  sambo pilih saja Rambo,2024-11-13T10:40:29Z,0,0
@David-u5i6k,Mulyono memang SADIS,2024-11-13T10:36:04Z,0,0
@harnizon1843,"Saya tdk suka dengan Atitud si kuncir Pram, karena suka merendahkan kawan sendiri si Iwan, saya selalu memperhatikan itu, jangan mentang anda pimred atau apa,  anda berbuat kurang etis di layar you tube, kalau di kantor terserah anda.",2024-11-13T10:23:31Z,0,0
@pentinayu9445,"Tempo sekarang kejar trend  sudah tidak independen, para pembicara disini ga pernah berbuat baik untuk nkri, cuma omon-omon saja",2024-11-13T10:01:38Z,0,0
@ahmadpuja8126,Maju terus tempo media paling independen dan detail cara menyampaikan dengan data2 yg valid🔥,2024-11-13T09:59:42Z,0,0
@semprul2741,"JIKA PEMIMPIN2 SEBELUMNYA MEMBERIKAN CONTOH BENTUK2 KECURANGAN, PASTI AKAN DITIRU CALON2 BERIKUTNYA",2024-11-13T09:39:44Z,0,0
@sitikhotijah6147,Bismillaah milih pak Andika - Hendi,2024-11-13T09:32:26Z,0,0
@semprul2741,RSMBO YES YES YES,2024-11-13T09:16:39Z,0,0
@setiadjimideadps1733,BOCOR ALUS CUMA BERANI KRITIK JOKOWI DOANG... JOKOWI UDAH TURUN GANTI PRESIDEN MASIH DI SERANGG.. KNPA GA BERANI KERAS SAMA PRESIDEN PRABOWO ?? MEDIA GA OBJEKTIF...,2024-11-13T08:36:20Z,0,0
@sjm1880,Mas pram makin cantik aja dengan rambut baru 😂,2024-11-13T08:09:50Z,0,0
@burhainisurian9194,TEMPO MANTAAP!!....MENCERDASKAN MASYARAKAT JADI TAMBAH MELEK POLITIK.,2024-11-13T07:53:37Z,0,0
@subechi0675,Andika Pasti Menang dia orang cerdas.,2024-11-13T07:26:42Z,0,0
@lagabinaya54,media penipuan,2024-11-13T07:19:13Z,0,0
@florentinangadini9210,Jangan pilih yng di dukung penghianat pilihlah Andika,2024-11-13T06:33:45Z,0,0
@melianameliana1587,"Klu smp menang pihak yg sprt ini apa tidak malu , menang dgn segala cara....ga malu sm Tuhannya, kekuasaan, jabatan  menghalalkan segala cara, ingatlah anda punya anak cucu, Gusti mboten sare",2024-11-13T06:32:59Z,0,0
@Pakenru-tm1dd,Kalau mau Jateng Pekasa --- Pilih Andika,2024-11-13T06:18:30Z,0,0
@Pakenru-tm1dd,Saya akan memotivasi semua keluarga saya di Jateng untuk pilih Andika... ❤❤👍🏻👍🏻,2024-11-13T06:17:40Z,0,0
@erwinyono4470,Saya bukan basis PDIP..tapi gubenur Jateng biar tokoh yg di pilih PDIP .PDIP menang .,2024-11-13T05:49:31Z,0,0
@NoraniNorani-l1f,"Kalo pelaku korupsi bansos 497 T ini tdk di tangkap, maka kerusakan demokrasi dan aturan pemilu akan di obok obok dgn mudahnya, ayu rakyat dan penegak hukum bersatu suarakan dan tangkap pelaku korupsi bansos 497 T, jgn sampai lolos dan merusak demokrasi kembali",2024-11-13T05:08:06Z,0,0
@TheSumpek,WAFER INI BERKUASA DAN BERTAHAN SEJAK TITO MUNCUL,2024-11-13T04:44:27Z,0,0
@bagassantosa8150,uncle cosplay Liam Gallagher 🎉,2024-11-13T04:08:45Z,0,0
@budhisutami5977,kirain negarawan ternyata kapasitasnya hanya timses daerah ,2024-11-13T04:00:33Z,0,0
@dahrulichsan9641,"Najis banget semenjak keluarga M itu, mereka ini mengacak2 negeri ini",2024-11-13T03:46:31Z,0,0
@aleyshaa8938,Pak. Andika layak jadi Gubernur Jateng .,2024-11-13T03:36:47Z,0,1
@bagassantosa8150,Menuju jateng kekar,2024-11-13T04:10:11Z,0,
@hendibhaskara5607,prabowo sepertinya gak terlalu akrab sama ladusheng,2024-11-13T03:09:16Z,0,0
@ForzaCell-si6nj,Jangan pilih polisi di pilkada jateng sebab polisi itu ular dimasyarakat nanti bisa merekayasa kasus hukum,2024-11-13T02:57:42Z,0,0
