Name,Comment,Time,Likes,Reply Count
Name,Comment,Time,Likes,Reply Count
@rantoutomo5865,28 koruptor ditangkap..kren bg ni kabinet,2024-11-02T10:30:05Z,0,0
@agenrahasiadapur4978,Kalo meleset gimana poooo,2024-11-02T10:23:24Z,0,0
@tuminiotot2608,Ada yang sakit hati 😂😂,2024-11-02T10:18:41Z,0,0
@AhmadJauhari-g1y,Buat apa pak Prabowo  kejar koruptor jauh2 mulai saja dari beberapa menterinya yang sudah terindikasi jemudian lanjut ke orang di sekitar pemerintah,2024-11-02T10:13:56Z,0,0
@mpunkvt9228,Judul agak agak tempo emg agak laen...,2024-11-02T10:10:04Z,0,0
@mammiesuratmi2598,Bisa di review jejak rekamnya,2024-11-02T10:02:30Z,0,0
@Fathanki29,Berbaik sangkalah,2024-11-02T10:00:35Z,0,0
@jonisumaryono,Kabinet Serawut...😂 Obersitas tdk sehat Diabetes😂,2024-11-02T09:56:14Z,0,0
@chabaqwld1059,U bagi2 jbatan dn kkuasaan laah... Buat org2 yg sdh bjasa memenangkan pilpres biar pd diem,2024-11-02T09:49:29Z,0,0
@AsharMBR,Banyak mentri buzer yg duduk dalam kabinet merah putih prabowo ternyata nengakomodir pertemuan dg mulyono di solo,2024-11-02T09:45:59Z,0,0
@EmasmurniEmas,Hahaha 😂😂😂😂😂 saya ga pernah milih siapapun apalagi wowo anis n ganjar. SEMUA BULLSHIT BUAT KEPENTINGAN KELUARGA DULU,2024-11-02T09:45:34Z,0,0
@BangUbe,Indonesia Tanpa Harapan,2024-11-02T09:42:24Z,0,0
@mbssport9,Saya percaya dengan Bapak Prabowo🙏🔱🇮🇩🔥,2024-11-02T09:42:16Z,2,0
@BekasiRayaManies,YoNdakTauKokTanyaSaya,2024-11-02T09:41:54Z,0,0
@DanuWijaya-t3l,"Kerennnn,..TEMPO,...MMG Te Oo Pe Be Ge Te,...,.....gass terussss,..suarakan utk generasi muda,....agar melek politik,.....",2024-11-02T09:41:15Z,0,0
@salominahindom3755,Indonesia tinggal menunggu waktu kehancurannya,2024-11-02T09:34:00Z,0,0
@revofficial4474,"Nah akhirnya... Ada konten... Yg beda opini, dan neda pikiran kritik saran... Saya setuju... Abisin anggaran, tumpang tindih wewenang, ga efektif kerja, dll  terbujti banyak wamen yg ga ounya kepeutusa tpi tampil cari muka... Suadah mulai... Masih mending wapres kalau aktif...",2024-11-02T08:55:29Z,0,0
@monsikucing,"Di era sekarang susah banget bedain yg mana salah dan yg mana yg benar, yang mana yg beneran fakta dan yg cuma opini karena emang ga suka aja",2024-11-02T08:04:30Z,0,0
@ghostdoc1340,Kami yg rakyat kecil ini hanya bisa berharap tetap bs bertahan hidup melihat kondisi bangsa yg makin mencemaskan,2024-11-02T05:13:40Z,0,0
@pangerananom5295,"Bravo buat Tempo, yang selalu kritis dalam menyikapi kondisi dan situasi yang terjadi di negara ini..!!! 👍👍👍👍👍",2024-11-02T04:26:22Z,7,0
@jagardositumorang4320,"Gw melihatnya ini gk lbh dgn jin ping beserta PKC,,cb loe liat kl liputan kongres PKC pasti auranya sama kyk kabinet wowo ini,,😂😂",2024-11-02T03:52:41Z,0,0
@Amin-ft7xp,"Tempo keren, mendidik rakyat",2024-11-02T03:35:07Z,0,0
@rizenoob9838,"""seperti yang lalu-lalu, kita harus selalu bersiap kecewa""",2024-11-02T02:23:29Z,0,0
@planters77,Ngirim proposal buat apa,2024-11-02T02:21:08Z,0,0
@acanropi4625,"Membagongkan sih emang semangat menggebu² ingin memberantas korupsi, tp merekrut menteri dan wakil menteri yg terindikasi korupsi, itu pura² atau benaran berantas korupsi 😂😂😂😂",2024-11-02T02:01:23Z,0,0
@Harsawi,Bagi bagi kue dong,2024-11-02T01:52:27Z,0,0
@getian97,Politik balas budi yang jelas,2024-11-02T01:36:58Z,0,0
@iventsoerjadibrata,KRN MEREKA SALING MENYANDERA SATU SM LAIN,2024-11-01T23:43:23Z,0,0
@aajimz77,Coba tuh bedah kemenkominfo.. asn dan staff2 ahli membiarkan judi online. Jgn2 bosnya yg nyuruh??,2024-11-01T20:37:33Z,0,0
@mas_topik,"Penasaran kalau konten ini diupload di aplikasi kandang, kayak gimana komentarnya, hhe",2024-11-01T16:07:00Z,1,0
@dimensicell9538,Majalah tempo terkenal sesat,2024-11-01T15:25:37Z,0,0
@rizkisapari3113,"Semoga ini cuma skenario prabowo untuk lepas dr rezim sebelum nya ... bagi2 dulu kue nya.. terus resuffle dengan alasan KPI menteri tidak terpenuhi ...
Pelan2 rezim mulyono habis ... terbukti UU Ciptaker dibatalkan ..anggaran IKN berkurang , dll",2024-11-01T14:47:13Z,0,0
@steve14855,"Kita semua tahu, Tempo milik siapa dan apa tujuannya",2024-11-01T14:23:05Z,0,0
@rahmadbasuki1784,namanya juga kabinet abal abal...,2024-11-01T14:00:19Z,0,0
@endangkoko1538,Terlalu banyak Mentri pak presiden malu klw Mentri ga bisa kerja sama negara lain.... yg negara nya besar Mentri nya sedikit tp mereka bisa kerja ...,2024-11-01T13:49:59Z,0,0
@ArenaEdukasi,Sukses sll tempo,2024-11-01T13:08:49Z,0,0
@mitrarefchannel2949,"Makin cepat makin singkat...😮
Makin singkat akan lebih aman, tidak terperosok makin dalam ...?😮😮😮",2024-11-01T11:22:40Z,0,0
@pudyastuti5362,"Sungguh betapa "" mumetnya' p prabowo. Bnyak titipan2 siluman.
Itulah akibat tawar menawar politik. Smg p prabowo selalu sehat,brpikir jernih dn memihak rakyat.🇮🇩",2024-11-01T10:26:39Z,0,0
@busanpadse,Hampir semua partai dan relawan dijadikan satu kubu besar ... Para petingginya masuk kabinet .. Akan sangat mudah mengalahkan pak Anies di th 2029 ... Itupun kalau ada partai yg mengusungnya,2024-11-01T10:20:31Z,0,0
@commentator12300,HAJAR TEMPO! HANYA TEMPO YANG PALING NETRAL DI INDONESIA. MEDIA LAIN...HA.HA.HA.HA.HA,2024-11-01T10:19:00Z,0,0
@dmkuswurjaningrum6768,"Ayo Pak Prabowo pejabat yang pernah tersangkut korupsi singkirkan , ini kesempatan untuk panjenengan membersihkan diri dari isu isu negatif.",2024-11-01T09:43:22Z,0,0
@jonyjk1267,bagusan pak hajinya saja jadi presiden.,2024-11-01T09:32:40Z,0,0
@ci6396,Semoga Alloh menghukum pemimpin yg dzolim ke rakyatnya aaamiin,2024-11-01T08:50:22Z,0,0
@arekmadiun4916,Aneh bin ajaib knp kok ada yg dukung mereka 😢😢😢,2024-11-01T08:49:03Z,0,0
@darismadhuri,Kenapa disini tdk ada buzzer? 🤔,2024-11-01T08:14:16Z,0,0
@nuansaputih5242,Mantab menambah wawasan ❤,2024-11-01T07:49:06Z,0,0
@riniys7644,"Kirain kabinet zaken, ternyata kabinet bagi bagi kue...",2024-11-01T07:16:06Z,0,0
@gajahzync,KABINET KOCAK BIN LAWAK,2024-11-01T07:08:39Z,0,0
@syifachoerunisa2882,"""Seperti yg lalu-lalu, kita harus siap kecewa"" ☝️😭",2024-11-01T06:57:40Z,0,0
@ganafmargi3784,"akan terjawab 6 bulan kedepan,  politik akomodasi akan langgeng.",2024-11-01T06:47:45Z,0,0
@patriarkihahahahah,Kocak,2024-11-01T05:51:26Z,0,0
@roniadiatmoko929,Oposisinya adalah Tempo. Memang seharusnya Tempo seperti ini. Jangan biarkan Tempo sendirian menjadi oposisi,2024-11-01T05:47:16Z,0,0
@BangJago-p8d,Kabinet ria jenaka...boros uang negara disaat negara membutuhkan anggaran...seharusnya dipangkas yg tidak begitu perlu...demi ekonomi yg bisa lebih baik...,2024-11-01T05:26:23Z,0,0
@johans2961,Dak bonafid,2024-11-01T05:16:27Z,0,0
@hwarakadah5963,"Untuk menampung pendukungnya, biar puas, gak ada yg komen, gak buat kritik, kecuali ntar kalo mulai udah ada yg dipecat 😂",2024-11-01T05:09:25Z,0,0
@EksiSusasi-ci9hg,"Bahkan....sampai
*5* tahun kedepan,
entah apa yg bisa kita harapkan...",2024-11-01T04:49:10Z,2,0
@alvieramon6686,"Semoga Pak Prabowo mampu, memenuhi, Janji2 nya, dalam hal pemberantasan Korupsi, mencapai Pertumbuhan, 2 Digit, dan bukan hanya, berahir dengan Omon2",2024-11-01T04:46:37Z,0,0
@hendriksukoco-q5w,apa yg bisa diharapkan selain 1 omon omon contoh 1 kementerian dipecah 3 brp anggaran sampai ke bawah hanya foya foya makin rusak negara +62 akibat 58%,2024-11-01T04:17:53Z,0,0
@aqua_kidzwk5186,yg sengsara rakyatnya,2024-11-01T04:16:16Z,0,0
@susantiw949,Konoha.. makin kesini makin kesono😭,2024-11-01T04:04:32Z,0,0
@rizahasan4185,Salah satu CARA abisin DUWIT  RAKYAT,2024-11-01T04:01:01Z,0,0
@hardjono8077,Tidak ada komentar. Dilihat saja nanti kerja dan hasilnya.,2024-11-01T03:37:56Z,0,0
@sasti3385,"Kabinet bagi bagi kue kekuasaan 
Sedangkan rakyat banyak di rugikan",2024-11-01T03:34:18Z,0,0
@albimumu,Coba tebak negara mana yg kabinetnya ramping tapi negaranya maju?,2024-11-01T03:31:11Z,0,0
@darsoKost,"kalo pbw pilpres kemarin wakilnya bukan ffff, yakin yg menang pilpres antara anies atau ganjar",2024-11-01T03:08:44Z,0,0
@bengkelriomotor,mas gibran pemimpin masa depan,2024-11-01T02:20:12Z,1,0
@DreamSucces-b2w,"wkwkkw setuju, kabinet mumet kabinet kelimpungan",2024-11-01T02:05:52Z,0,0
@rahmadgerpol,"Benar satu tahun pertama kabinet Prabowo harus dihabiskan masalah internal terutama menteri-menteri jabatan baru. Buat kop surat baru lah, buat stempel baru lah, buat plang kantor dengan nama baru lah, jahit seragam baru lah, bagi PNS lah, bagi gedung lah, bagi anggaran lah dll. Jadi sebenarnya kabinet Prabowo hanya efektif empat tahun.",2024-11-01T02:02:44Z,0,0
@KarinRimangarinahVie,Ok gas Ok gas ... 😂,2024-11-01T01:58:44Z,0,0
@bintoromarto8003,Tempo terpercaya....tetap optimis,2024-11-01T01:53:47Z,0,0
