id,username,text,created_at
18028407122523752,walidnaruto007,"Skrg dia udah makin pinter ngibul,udah pinter playing viktim n sandiwaranya dah ngalahin artis sinetron..👏😂",2024-10-29 05:40:11
17912467625928949,yanimariayani,BOSAN,2024-10-29 05:40:52
17859214071222446,doni_hidayat_13,"Iya nek.. gak usah main hape, ntar klo kecanduan joget tiktok malah repot.. lebih baik fokus beribadah saja..",2024-10-29 05:41:24
18027830846155269,impra74,Ga bisa disadap tp bisa di prank jokowi 😂😂😂,2024-10-29 05:42:08
17991349031565473,iqbalohorella,Makin kesini makin ke sana.,2024-10-29 05:43:12
17894806293016623,rpangesti_,Apasih nekkk,2024-10-29 05:43:25
18379140478099055,she_mbuds,Ia ibu memang sangat keren,2024-10-29 05:44:04
17949867869755521,blacksquarestone,Memang orang khan siklus nya kembali ke batita..😂😂,2024-10-29 05:44:29
18423400018072260,n.winn_08,"Dulu zaman kamu muda aku mengidola kan mu bu,tapi skrg aku sudah punya idola baru 😂😂😂😂😂😂",2024-10-29 05:46:06
18044596790090493,yesterday2040,Prettt..berass dia ini penting banget bagi indonesia,2024-10-29 05:46:56
18045378317078922,netizen_onlineee,NARASI BASI MEMBUAT SEOLAH2 KORBAN 😂,2024-10-29 05:47:18
18026177435185817,elenaputri,😭😭😭,2024-10-29 05:47:34
18065856013588828,ratna_dian_novita,😂😂😂😂😂😂😂😂😂😂,2024-10-29 05:48:05
18125439667384917,nurjaneh,Sipaling seneng validasi 😂,2024-10-29 05:48:09
18010823015440740,anggrainiraniayu,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2024-10-29 05:48:18
17979049589775325,sutanto3171,Pantesan Indosat dijual,2024-10-29 05:48:43
18048787597985727,adecahyadi87,"Wajar siih, dijauhi mulyono soalnya😂",2024-10-29 05:49:28
18051738121760447,mr.muhammad_ikbal,😂😂😂,2024-10-29 05:49:58
18464774308061880,taufiqalidrus,Iya iya,2024-10-29 05:50:14
18042200548935157,ismidanishira,Kaga danta Luh...,2024-10-29 05:51:59
18004507712672534,ahmaddwi94_,Haus validasi 🤣 apa untung juga nyadap nenek gaptek 😂😂 hackers juga mikir nyadap yg untung aja contohnya kayak kasus kebocoran data kominfo kemarin😂😂,2024-10-29 05:52:41
18282997510214405,sinarersandi,😮,2024-10-29 05:53:54
17994655934539037,nungky_bajusolo46,Punya hp paling juga cm bisa watsappan...,2024-10-29 05:54:05
18033604106343990,ryft_26,Beliau sedang dimasa lucu²nya,2024-10-29 05:54:13
18045196607014328,reyjierz,Mega ini jrg bicara . Skali bcra slalu lucu kyak standup comedy . Lanjutkan buk lumayan utk hiburan 😂😂😂,2024-10-29 05:54:28
18039511264977461,senrex.21,Redflag banget nih kek warna partainya,2024-10-29 05:54:49
17873680779127336,mutiara.rma,dih,2024-10-29 05:55:26
18081553276539809,ando.para,Yg jemput lama bnget,2024-10-29 05:57:37
18020768210294919,orangbiasa4238,Si paling kena sadap😂,2024-10-29 05:57:46
17935940198926892,faishalhadi,😂PDIP ngelawak,2024-10-29 05:57:55
18005312018666632,roy_r00ney8,😂😂😂😂,2024-10-29 05:58:54
18326674024159623,axlkalamari,pantesan saya DM minjem 100k gadirespon,2024-10-29 05:59:08
18119323855364964,peresotak,duh emak,2024-10-29 05:59:22
18095891683480310,muhamad_harish07,Cuma tulisan ini yg mengandung suara,2024-10-29 05:59:35
18371696596110415,regie_marthadinath,Mulai.. Mulai dah jadi orang yang paling tersakiti.,2024-10-29 05:59:58
18163949407316073,_h3ndrik_,🔥🔥🔥,2024-10-29 06:02:12
18338117335182395,iwansurabaya8,Gak sekalian pakai pager,2024-10-29 06:02:30
18044391029025261,sarirastianingsih,"Hiiih, nggilani",2024-10-29 06:02:32
18044746820044459,mhafizh_amasud,siapa yg baca statement bu mega pake nada😅,2024-10-29 06:02:32
18060306058806622,alwiestore1,🔥🔥🔥,2024-10-29 06:02:51
18044424569108430,panca_sky,UMUR BU MEGA LAGI GEMES GEMESANYAAAA😍🔥,2024-10-29 06:03:22
18050867014786559,linggayomni,😂,2024-10-29 06:04:16
18095738233431331,aghniafs,Duh gemesh🤏🏻🤏🏻,2024-10-29 06:05:52
18019813244561365,sheilanazira_,Pede bgt sih bu 🤣,2024-10-29 06:05:53
18061071274747258,yudhijacob,Keren abis sih 🔥,2024-10-29 06:07:19
18047293835075168,dianto_rusdian,Setelah BG ga jadi kepala BIN takut pake hape? Berarti selama 10 tahun belakang ini ga disadap?,2024-10-29 06:07:35
18425823331074416,basithathaya,👏,2024-10-29 06:08:57
