id,username,text,created_at
18065493673649884,sis_susyrizky,"Bang Hasan Nasbi, tolong nanti semua kementerian Pak Prabowo dibikinin memo resmi, kalau ada surat macam ini tolong diabaikan 😂 https://x.com/partaisocmed/status/1845431081002205211?s=46&t=MnohjQKwuojfsj5ZbE5wtw",2024-10-13 21:15:30
18356112883188658,sunriserealty.id,Enyah kau dr bumi selamanya..penipu sekaligus perusak Bangsa dan rakyat Indonesia,2024-10-13 21:15:52
18040261522934686,dinaassk,Ahhhh jelangkung parit,2024-10-13 21:31:48
18373475635101073,zone036,"Menkominfo ny buzzer jokowi kok, ya urusan gampang lah dandani ny😂😂😂",2024-10-13 21:36:10
17844200823336072,yohanes_k777,Fufufafa adalah cerminan betapa joroknya cara mikir kelurga Mulyoni... krn buah jatuh tak jauh dr pohonya.... @gibran_rakabuming @kaesangp @jokow😂😂😂🤣,2024-10-13 21:38:07
18079931656533686,shadow_88899,Dari pertama lihat dia Alhamdulillah saya gak pernah tertipu dengan penampilan sederhananya..,2024-10-13 21:38:46
18459544429058343,chikarachman,Sengit bgt 👊🏻,2024-10-13 21:55:25
18059652889702478,eonnie.crinkle__,Apa mungkin ini ya? karena di salah satu grup buzzer sudah ada tasknya. range harga mulai dari 150k-800k untuk 1 vidio 😅,2024-10-13 22:00:05
18016091792626411,mufaqqih_hasan,Dijajah presiden sendiri,2024-10-13 22:05:53
17872206738125671,frans0819,RIP,2024-10-13 22:06:25
17886199260080428,soen_liong,"Konter berbayar yg sangat menjijikan, harga diri sdh tergadai dan tdk terpakai. Biarkan Mulyono lengser dg penuh cacat cela dan dikenang sebagai BAPAK PERUSAK DEMOKRASI SEPANJANG MASA",2024-10-13 22:06:25
18024988811593273,heidi.madiadipura,Saya itu sudah lama jadi korban korupsi para pejabat negara yang dipertuab agung. Segitu lamanya jadi korban sampai speechless,2024-10-13 22:06:39
18080579476544002,rindamarsyela,Jahat banget cara kerjanya. Licik bgt pemikirannyan😢,2024-10-13 22:06:51
18047612191970361,benztotto,"Bangkai akan tetap tercium bau busuknya, sebaik apapun cara menutup dan mengemasnya....",2024-10-13 22:08:09
18025048373187673,mlutfie66,Filthy af,2024-10-13 22:08:38
18025308359420625,adit_ya_angga,"Ada yang mau dapet penghargaan dari polri itu min. Itu salah satunya yak 😂 bisa aja emang penguasa, kalau jelek ga cuma butuh make up sih, tapi operasi plastik.",2024-10-13 22:09:08
17989023767710159,iniakunhw,Mulyono adalah bom nuklir abad now,2024-10-13 22:11:37
17870259951212201,eva_shofwan,"Itu orang inget dosa ga sih? Dipikir jadi pemimpin itu dosa nya sama dengan rakyat jelata. Hmmmm.....bener2 ya. Di akhirat nanti gimana dia menghadapi rakyat nya  yg ga ridho dg kepemimpinannya 🙈. Semoga ga cuma di akhurat,d dunia pun harus di adili",2024-10-13 22:11:53
18021209525269464,fuad.van,Warga 58% mana paham yg kaya gini mahh 😮‍💨😮‍💨😮‍💨,2024-10-13 22:13:13
18013015715343626,spydoll.permanent,Poles poles kerjaan yang gak beres dari mulyono,2024-10-13 22:14:02
17970297428792418,narti_almairafams,"Nggak ada bosen²nya ya dia.. 
Nggak capek ya hidup penuh pencitraan?",2024-10-13 22:14:58
18063805417655745,idiliyanti,Ga ikhlas biar ditagih di akhirat aja,2024-10-13 22:15:39
18002662580502114,yugojokolelonoyugojokolelono,"Suka - sukalah Mulyono, EGP ....",2024-10-13 22:17:05
17889804519030303,dedyld,Hampir mirip dengan Kim jong yang un,2024-10-13 22:17:25
18462949279022107,yugojokolelonoyugojokolelono,"Cermin retak , kok mau di poles, 1000x ya tetap retak... se umur hidup",2024-10-13 22:18:45
18016450721326154,abot110,Ncen wedhuzzzz og,2024-10-13 22:23:38
17906481663036881,ririnjunica,cinta ama @tempodotco selalu berani kritik pemerintahn skrg 💙🤲,2024-10-13 22:26:35
18010261619409862,ninaindira_indira,"Mual, eneq banget sama mulyono sekeluarga dan gengnyaa...",2024-10-13 22:28:58
17980515221773562,fadilmam,Bapak fufufafa,2024-10-13 22:36:54
18024472400396293,neny_sudarmanto,Berbagai macam cara kotor n licik ditempuhnya utk melindungi ‘nama baik’ dirinya dan kelgnya.Tp ingat segala sesuatu yg kita lakukan pasti ada konsekuensi dan balasannya.Ada Allah SWT yg Maha Tau dan Maha Melihat.,2024-10-13 22:39:50
18037428533171781,mymind.daily,Akhirnya Tempo kembali ke jalan yang benar..,2024-10-13 22:44:47
18359485237114955,blueulike,Tempo tetaplah jadi seperti ini esok dan seterusnya 🙏🏻,2024-10-13 22:45:40
18036477869330981,iyann_tm,#terimakasihmulyono 🤭,2024-10-13 22:50:57
18020064926576230,walk_heaven,"Wah, yang kemarin kemarin, buzzer buzzer pakai duit siapa ya?",2024-10-13 22:55:53
18056630794834527,faishalaghdy,Menolak lupa Monyet cukur ama monyet pake jas ujan 🤣,2024-10-13 23:00:08
17945812883766162,sugengmulyono93,"TEMPO memang TOP.... Membuat rakyat melek, trimakasih tempo",2024-10-13 23:01:18
18024768392608988,ponakan_paman,@m.bahrunnajach @davique19  @gembonk.reborn,2024-10-13 23:01:24
17852222733298819,dindafe__,Menyala tempo🔥,2024-10-13 23:02:34
18044853200030522,eka_riawanto,"beliau terlalu bagus bwt Indonesia, mesti masuk dunia internasional .. wkwkwk",2024-10-13 23:03:43
18341376199133220,dinasakinah696,Propaganda harus ada ideologinya...contohnya Negara Israel dan Negara Iran...Presiden yang akan berakhir masa jabatannya kok dibilang Propaganda??? Itu mah sunatulloh konstitusi...tempo ini aya aya wae buat opini dan framing...yg penting bikin Sensasi...soal Substansi itu tidak penting...😂😂😂,2024-10-13 23:03:46
18022265252605323,kurniasukses,"Propaganda di akhir masa... Jurus terakhir penyelamatan diri...takut akan dosa yg telah diperbuat pada rakyat... Hahaha...tunggu sj stlh kau lengser... Gelombang tuntutan rakyat tuk mengadilimu, akan mengalir seperti air bah... Syapa yg menabur, dia pula yg akan menuai...para punggawamu, para pemujamu akan meninggalkan Krn kau sdh habis...",2024-10-13 23:06:19
18097749244417902,handukreza,Ati ati pulang kerja jangan lewat jalan yg sama,2024-10-13 23:07:32
17963567507688158,pramanarichi,Pantesan banyak konten yg menaikkan citra. Ada udang dibalik septitank,2024-10-13 23:08:06
18022403921579854,basuki5554,KENAPA PADA DIAM ATAU MEMANG BISU,2024-10-13 23:10:10
17860089414256509,liadahniarraharjo,Kerennn selalu tempooo 🔥🔥🔥👏👏👏,2024-10-13 23:14:03
18064776208725271,rikkyzulkarnain,"Alhamdulillah ga percaya sama pencitraan nya dari awal, karena dlu sempat baca konflik dia dengan gubernur jateng soal pabrik gula yg mau digusur",2024-10-13 23:14:13
18075540964504285,sarahnirmalaa,"Kelak di hari penghakiman semua ga bisa ditutupin lagi, ratusan juta jiwa di dzolimi hny utk kepentingan pribadi, satu negara di koyak koyak di obok obok, di rusak, dipecah belah. Di dunia masih bs sembunyi, menutupi, tp hukum Allah maha adil ya Mulyono",2024-10-13 23:15:18
17865932691233414,r.b.firdaus,"Skrg mana ada org percaya sama dia, yg 58% udah pd tobattt di akhir masa jabatan nya.",2024-10-13 23:17:06
17896798056084276,selvi.tan_,Owhh jadi bgtu ceritanya… pantas saja 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️,2024-10-13 23:22:24
18066244732654067,willydwi77,🔥🔥🔥🔥🔥🔥,2024-10-13 23:22:38
18168287830309795,yendshop,"Ampun deh,, buang2 duit aja tuuh, kondisi  ekonomi lagi sulit giniii",2024-10-13 23:23:22
18248628430262636,daffareka,🤣🤣,2024-10-13 23:25:30
18066515419576823,agustin2808_,"Kasian ya kepemimpinan selanjutnya , percuma ide dan gagasan bagus , untuk melaksanakanya juga membutuhkan dana , harusnya pak prabowo ngambek aja sih sama mulyono",2024-10-13 23:27:54
17935451939922591,lanamikhaylaleo,Pajak teross😢,2024-10-13 23:35:21
18024432311424251,dwinooryanti,🔥🔥🔥,2024-10-13 23:36:49
18060525730691025,berlukis_bersama,Yang menilaikan 98% rakyat Indonesia..sejarah ada di rakyat bukan orang yang di bayar dia,2024-10-13 23:38:53
18042882572286195,akmal_chairuddin,Yg lain cuma taat perintah junjungannya.... Sumbernya itu yg tdk punya malu sama skali..,2024-10-13 23:40:18
18062201026708984,syaiab1989,Dh kyk kim jong un ya. ..btuh pencitraan trs...ktnya presdn terbaik...😂😂😂😂,2024-10-13 23:42:33
18056616793836994,indra_asianto_yono,Gak sabar pingin cepet tanggal 20 oct,2024-10-13 23:43:22
17926821818848756,ariearmando,YANG PENTING SELAMA PEMILU GAPERNAH MILIH JOKOWI!,2024-10-13 23:46:26
18038869094152981,cecepthecat,"Udh susah2 Pencitraan posting pamer pake sepatu flad*o anak shoping bolak balik pake jet, uhuy🗿",2024-10-13 23:47:49
18076364212499080,aldy.ummu,MasyaAllah kereeeeeeen tempo. Barakallah fiik tempo,2024-10-13 23:47:55
18039408836146012,faisal_muhammadde,@indozone.id  nih biasa akun nya bang yang bikin @tempodotco,2024-10-13 23:49:03
18047391865964252,ilyasdaud_sh,🔥🔥🔥🔥,2024-10-13 23:50:20
18012646019374448,safariniagustina,Gak rela banget negara jd amburadul terus percaya buzzer politik..?? G rela banget negeri ini porak poranda. LAWAN..!!! 🔥🔥,2024-10-13 23:52:50
17993733023703678,nikyfelina,Uang pajak kuuu hiks buat beginian 😭😭😭😭,2024-10-13 23:52:51
18008884862438069,ismiajirp,Cermin nya jadi keinget d salon teh susan @findytrs 😍,2024-10-13 23:53:09
18028276307364845,mas_zul2112,"Didunia ku tak bisa membalas, diakhirat nanti aku jadi orang pertama yang menjadi saksi kebusukan mu wi 😔",2024-10-13 23:54:11
18020703098269172,verussalimaa,Selesai secara fisik saja.,2024-10-13 23:55:22
18172559398308122,msofyansouri,"Kemaren pilih Anies karena Prabowo di pelihara Jokowi.
Sya tidak membenci Prabowo, nyatanya 2014 & 2019 saya garis kerasnya Prabowo.
Yang saya tunggu setelah 20 Oktober yaitu gimana cara Prabowo melepaskan diri dari lilitan Jokowi, atau sebaliknya menjadi semakin patuh ke Jokowi.
Jika Prabowo bisa melepaskan diri dari jokowi, maka saya yakin sepenuhnya Prabowo akan bisa memimpin Indonesia menjadi lebih baik🔥",2024-10-13 23:55:46
18043103093089566,gig_in74,Orang WARAS mana yg percaya bacotan si Mulyono,2024-10-13 23:56:06
18023746664599986,nia.herviyanti,Wih habis ini jadi selebgram dong yaa.... 👏👏👏,2024-10-13 23:56:28
18050500327755762,saptarikurniawati,"Alhamdulillah selama 10 thn, 2 periode pemerintahannya keluarga besar kami tidak pernah memilihnya.. tidak termakan dengan framing pencitraannya.
Yg saya heran banyak org pintar diluar sana yg termakan pencitraannya..😮",2024-10-13 23:56:36
18046558739052101,willi.timur,Yess the fact,2024-10-13 23:58:43
